Month,Year,Country,Departures
Dec,2021,    Germany,16384.0
Dec,2021,    United Kingdom,24007.0
Dec,2021,  North America,21877.0
Dec,2021,  Other Regions,534.0
Nov,2021,Number Of Air Passenger Departures,207540.0
Nov,2021,  South East Asia,63304.0
Nov,2021,    Indonesia,15668.0
Nov,2021,    Malaysia,10803.0
Nov,2021,    Philippines,13004.0
Nov,2021,    Thailand,14004.0
Nov,2021,    Vietnam,1351.0
Nov,2021,  North East Asia,28559.0
Nov,2021,    Mainland China,8580.0
Nov,2021,    Hong Kong,1513.0
Nov,2021,    Japan,6549.0
Nov,2021,  South Asia,29774.0
Nov,2021,  Middle East,8761.0
Nov,2021,  Oceania,23048.0
Nov,2021,  Europe,41830.0
Nov,2021,    France,5170.0
Nov,2021,    Germany,8154.0
Nov,2021,    United Kingdom,12326.0
Nov,2021,  North America,10861.0
Nov,2021,  Other Regions,1403.0
Oct,2021,Number Of Air Passenger Departures,131402.0
Oct,2021,  South East Asia,42710.0
Oct,2021,    Indonesia,12646.0
Oct,2021,    Malaysia,6229.0
Oct,2021,    Philippines,10519.0
Oct,2021,    Thailand,7061.0
Oct,2021,    Vietnam,1298.0
Oct,2021,  North East Asia,21473.0
Oct,2021,    Mainland China,9578.0
Oct,2021,    Hong Kong,1254.0
Oct,2021,    Japan,4708.0
Oct,2021,  South Asia,17049.0
Oct,2021,  Middle East,5346.0
Oct,2021,  Oceania,7636.0
Oct,2021,  Europe,30303.0
Oct,2021,    France,3281.0
Oct,2021,    Germany,7955.0
Oct,2021,    United Kingdom,9883.0
Oct,2021,  North America,5932.0
Oct,2021,  Other Regions,953.0
Sep,2021,Number Of Air Passenger Departures,113378.0
Sep,2021,  South East Asia,32967.0
Sep,2021,    Indonesia,11557.0
Sep,2021,    Malaysia,4501.0
Sep,2021,    Philippines,4331.0
Sep,2021,    Thailand,7992.0
Sep,2021,    Vietnam,819.0
Sep,2021,  North East Asia,18976.0
Sep,2021,    Mainland China,9047.0
Sep,2021,    Hong Kong,1188.0
Sep,2021,    Japan,4337.0
Sep,2021,  South Asia,11744.0
Sep,2021,  Middle East,3970.0
Sep,2021,  Oceania,6856.0
Sep,2021,  Europe,32440.0
Sep,2021,    France,2129.0
Sep,2021,    Germany,5195.0
Sep,2021,    United Kingdom,17601.0
Sep,2021,  North America,5620.0
Sep,2021,  Other Regions,805.0
Aug,2021,Number Of Air Passenger Departures,111014.0
Aug,2021,  South East Asia,33892.0
Aug,2021,    Indonesia,12031.0
Aug,2021,    Malaysia,4456.0
Aug,2021,    Philippines,8026.0
Aug,2021,    Thailand,3841.0
Aug,2021,    Vietnam,991.0
Aug,2021,  North East Asia,18038.0
Aug,2021,    Mainland China,8383.0
Aug,2021,    Hong Kong,1055.0
Aug,2021,    Japan,5329.0
Aug,2021,  South Asia,12045.0
Aug,2021,  Middle East,4447.0
Aug,2021,  Oceania,6918.0
Aug,2021,  Europe,25333.0
Aug,2021,    France,2998.0
Aug,2021,    Germany,3324.0
Aug,2021,    United Kingdom,10822.0
Aug,2021,  North America,9770.0
Aug,2021,  Other Regions,571.0
Jul,2021,Number Of Air Passenger Departures,105118.0
Jul,2021,  South East Asia,32232.0
Jul,2021,    Indonesia,11355.0
Jul,2021,    Malaysia,4334.0
Jul,2021,    Philippines,7754.0
Jul,2021,    Thailand,3854.0
Jul,2021,    Vietnam,747.0
Jul,2021,  North East Asia,18604.0
Jul,2021,    Mainland China,8874.0
Jul,2021,    Hong Kong,806.0
Jul,2021,    Japan,5772.0
Jul,2021,  South Asia,9738.0
Jul,2021,  Middle East,3446.0
Jul,2021,  Oceania,8605.0
Jul,2021,  Europe,25610.0
Jul,2021,    France,3846.0
Jul,2021,    Germany,2956.0
Jul,2021,    United Kingdom,10611.0
Jul,2021,  North America,6222.0
Jul,2021,  Other Regions,661.0
Jun,2021,Number Of Air Passenger Departures,99250.0
Jun,2021,  South East Asia,27758.0
Jun,2021,    Indonesia,10761.0
Jun,2021,    Malaysia,3696.0
Jun,2021,    Philippines,7407.0
Jun,2021,    Thailand,1969.0
Jun,2021,    Vietnam,709.0
Jun,2021,  North East Asia,18974.0
Jun,2021,    Mainland China,11319.0
Jun,2021,    Hong Kong,427.0
Jun,2021,    Japan,4092.0
Jun,2021,  South Asia,7640.0
Jun,2021,  Middle East,3997.0
Jun,2021,  Oceania,10167.0
Jun,2021,  Europe,24358.0
Jun,2021,    France,3081.0
Jun,2021,    Germany,2703.0
Jun,2021,    United Kingdom,10157.0
Jun,2021,  North America,5644.0
Jun,2021,  Other Regions,712.0
May,2021,Number Of Air Passenger Departures,95254.0
May,2021,  South East Asia,27692.0
May,2021,    Indonesia,11148.0
May,2021,    Malaysia,4541.0
May,2021,    Philippines,6516.0
May,2021,    Thailand,2011.0
May,2021,    Vietnam,643.0
May,2021,  North East Asia,21042.0
May,2021,    Mainland China,13943.0
May,2021,    Hong Kong,691.0
May,2021,    Japan,3252.0
May,2021,  South Asia,9737.0
May,2021,  Middle East,3888.0
May,2021,  Oceania,9256.0
May,2021,  Europe,18180.0
May,2021,    France,1673.0
May,2021,    Germany,1791.0
May,2021,    United Kingdom,7488.0
May,2021,  North America,4920.0
May,2021,  Other Regions,539.0
Apr,2021,Number Of Air Passenger Departures,86579.0
Apr,2021,  South East Asia,26807.0
Apr,2021,    Indonesia,11937.0
Apr,2021,    Malaysia,4079.0
Apr,2021,    Philippines,4340.0
Apr,2021,    Thailand,2175.0
Apr,2021,    Vietnam,1395.0
Apr,2021,  North East Asia,16735.0
Apr,2021,    Mainland China,8997.0
Apr,2021,    Hong Kong,827.0
Apr,2021,    Japan,3774.0
Apr,2021,  South Asia,13599.0
Apr,2021,  Middle East,3828.0
Apr,2021,  Oceania,7972.0
Apr,2021,  Europe,13808.0
Apr,2021,    France,827.0
Apr,2021,    Germany,1187.0
Apr,2021,    United Kingdom,6810.0
Apr,2021,  North America,3375.0
Apr,2021,  Other Regions,455.0
Mar,2021,Number Of Air Passenger Departures,83568.0
Mar,2021,  South East Asia,24546.0
Mar,2021,    Indonesia,9222.0
Mar,2021,    Malaysia,3294.0
Mar,2021,    Philippines,4964.0
Mar,2021,    Thailand,1841.0
Mar,2021,    Vietnam,1215.0
Mar,2021,  North East Asia,16516.0
Mar,2021,    Mainland China,7894.0
Mar,2021,    Hong Kong,1235.0
Mar,2021,    Japan,4412.0
Mar,2021,  South Asia,16151.0
Mar,2021,  Middle East,3880.0
Mar,2021,  Oceania,8639.0
Mar,2021,  Europe,10864.0
Mar,2021,    France,681.0
Mar,2021,    Germany,1211.0
Mar,2021,    United Kingdom,4540.0
Mar,2021,  North America,2700.0
Mar,2021,  Other Regions,272.0
Feb,2021,Number Of Air Passenger Departures,58669.0
Feb,2021,  South East Asia,17833.0
Feb,2021,    Indonesia,5642.0
Feb,2021,    Malaysia,2344.0
Feb,2021,    Philippines,4503.0
Feb,2021,    Thailand,1508.0
Feb,2021,    Vietnam,489.0
Feb,2021,  North East Asia,9636.0
Feb,2021,    Mainland China,4372.0
Feb,2021,    Hong Kong,1051.0
Feb,2021,    Japan,2018.0
Feb,2021,  South Asia,13360.0
Feb,2021,  Middle East,3515.0
Feb,2021,  Oceania,6124.0
Feb,2021,  Europe,6118.0
Feb,2021,    France,475.0
Feb,2021,    Germany,888.0
Feb,2021,    United Kingdom,1970.0
Feb,2021,  North America,1802.0
Feb,2021,  Other Regions,281.0
Jan,2021,Number Of Air Passenger Departures,71487.0
Jan,2021,  South East Asia,19052.0
Jan,2021,    Indonesia,5313.0
Jan,2021,    Malaysia,3878.0
Jan,2021,    Philippines,4098.0
Jan,2021,    Thailand,1434.0
Jan,2021,    Vietnam,924.0
Jan,2021,  North East Asia,17777.0
Jan,2021,    Mainland China,8285.0
Jan,2021,    Hong Kong,889.0
Jan,2021,    Japan,5679.0
Jan,2021,  South Asia,15556.0
Jan,2021,  Middle East,3603.0
Jan,2021,  Oceania,7423.0
Jan,2021,  Europe,5350.0
Jan,2021,    France,525.0
Jan,2021,    Germany,707.0
Jan,2021,    United Kingdom,1731.0
Jan,2021,  North America,2383.0
Jan,2021,  Other Regions,343.0
Dec,2020,Number Of Air Passenger Departures,76350.0
Dec,2020,  South East Asia,21939.0
Dec,2020,    Indonesia,6273.0
Dec,2020,    Malaysia,2874.0
Dec,2020,    Philippines,6631.0
Dec,2020,    Thailand,1417.0
Dec,2020,    Vietnam,998.0
Dec,2020,  North East Asia,17380.0
Dec,2020,    Mainland China,9453.0
Dec,2020,    Hong Kong,923.0
Dec,2020,    Japan,4262.0
Dec,2020,  South Asia,13494.0
Dec,2020,  Middle East,4123.0
Dec,2020,  Oceania,8486.0
Dec,2020,  Europe,9231.0
Dec,2020,    France,908.0
Dec,2020,    Germany,1105.0
Dec,2020,    United Kingdom,3360.0
Dec,2020,  North America,1109.0
Dec,2020,  Other Regions,588.0
Nov,2020,Number Of Air Passenger Departures,60232.0
Nov,2020,  South East Asia,18566.0
Nov,2020,    Indonesia,7869.0
Nov,2020,    Malaysia,6492.0
Nov,2020,    Philippines,10425.0
Nov,2020,    Thailand,1718.0
Nov,2020,    Vietnam,2190.0
Nov,2020,  North East Asia,15643.0
Nov,2020,    Mainland China,16106.0
Nov,2020,    Hong Kong,2998.0
Nov,2020,    Japan,5214.0
Nov,2020,  South Asia,10214.0
Nov,2020,  Middle East,2731.0
Nov,2020,  Oceania,6921.0
Nov,2020,  Europe,5313.0
Nov,2020,    France,988.0
Nov,2020,    Germany,1170.0
Nov,2020,    United Kingdom,6679.0
Nov,2020,  North America,487.0
Nov,2020,  Other Regions,357.0
Oct,2020,Number Of Air Passenger Departures,56006.0
Oct,2020,  South East Asia,15920.0
Oct,2020,    Indonesia,3612.0
Oct,2020,    Malaysia,3246.0
Oct,2020,    Philippines,5410.0
Oct,2020,    Thailand,630.0
Oct,2020,    Vietnam,937.0
Oct,2020,  North East Asia,13533.0
Oct,2020,    Mainland China,8216.0
Oct,2020,    Hong Kong,1091.0
Oct,2020,    Japan,1904.0
Oct,2020,  South Asia,11352.0
Oct,2020,  Middle East,2335.0
Oct,2020,  Oceania,5634.0
Oct,2020,  Europe,6777.0
Oct,2020,    France,491.0
Oct,2020,    Germany,621.0
Oct,2020,    United Kingdom,3732.0
Oct,2020,  North America,335.0
Oct,2020,  Other Regions,120.0
Sep,2020,Number Of Air Passenger Departures,54703.0
Sep,2020,  South East Asia,13859.0
Sep,2020,    Indonesia,3080.0
Sep,2020,    Malaysia,2860.0
Sep,2020,    Philippines,4510.0
Sep,2020,    Thailand,590.0
Sep,2020,    Vietnam,1060.0
Sep,2020,  North East Asia,11937.0
Sep,2020,    Mainland China,7797.0
Sep,2020,    Hong Kong,824.0
Sep,2020,    Japan,1474.0
Sep,2020,  South Asia,12526.0
Sep,2020,  Middle East,2260.0
Sep,2020,  Oceania,3997.0
Sep,2020,  Europe,9726.0
Sep,2020,    France,957.0
Sep,2020,    Germany,803.0
Sep,2020,    United Kingdom,5460.0
Sep,2020,  North America,398.0
Sep,2020,  Other Regions,0.0
Aug,2020,Number Of Air Passenger Departures,51371.0
Aug,2020,  South East Asia,12179.0
Aug,2020,    Indonesia,3188.0
Aug,2020,    Malaysia,2228.0
Aug,2020,    Philippines,4389.0
Aug,2020,    Thailand,696.0
Aug,2020,    Vietnam,914.0
Aug,2020,  North East Asia,14163.0
Aug,2020,    Mainland China,9721.0
Aug,2020,    Hong Kong,772.0
Aug,2020,    Japan,1620.0
Aug,2020,  South Asia,9711.0
Aug,2020,  Middle East,2660.0
Aug,2020,  Oceania,2897.0
Aug,2020,  Europe,9207.0
Aug,2020,    France,1137.0
Aug,2020,    Germany,1251.0
Aug,2020,    United Kingdom,3950.0
Aug,2020,  North America,554.0
Aug,2020,  Other Regions,0.0
Jul,2020,Number Of Air Passenger Departures,51415.0
Jul,2020,  South East Asia,12516.0
Jul,2020,    Indonesia,3207.0
Jul,2020,    Malaysia,2974.0
Jul,2020,    Philippines,3958.0
Jul,2020,    Thailand,682.0
Jul,2020,    Vietnam,784.0
Jul,2020,  North East Asia,13960.0
Jul,2020,    Mainland China,8907.0
Jul,2020,    Hong Kong,1131.0
Jul,2020,    Japan,1446.0
Jul,2020,  South Asia,7333.0
Jul,2020,  Middle East,5013.0
Jul,2020,  Oceania,1830.0
Jul,2020,  Europe,10181.0
Jul,2020,    France,952.0
Jul,2020,    Germany,1599.0
Jul,2020,    United Kingdom,2773.0
Jul,2020,  North America,581.0
Jul,2020,  Other Regions,1.0
Jun,2020,Number Of Air Passenger Departures,34190.0
Jun,2020,  South East Asia,7322.0
Jun,2020,    Indonesia,2271.0
Jun,2020,    Malaysia,1733.0
Jun,2020,    Philippines,1732.0
Jun,2020,    Thailand,765.0
Jun,2020,    Vietnam,309.0
Jun,2020,  North East Asia,11953.0
Jun,2020,    Mainland China,7991.0
Jun,2020,    Hong Kong,731.0
Jun,2020,    Japan,1390.0
Jun,2020,  South Asia,5945.0
Jun,2020,  Middle East,1251.0
Jun,2020,  Oceania,1827.0
Jun,2020,  Europe,5271.0
Jun,2020,    France,282.0
Jun,2020,    Germany,480.0
Jun,2020,    United Kingdom,1528.0
Jun,2020,  North America,621.0
Jun,2020,  Other Regions,0.0
May,2020,Number Of Air Passenger Departures,20400.0
May,2020,  South East Asia,6470.0
May,2020,    Indonesia,1274.0
May,2020,    Malaysia,2113.0
May,2020,    Philippines,1212.0
May,2020,    Thailand,622.0
May,2020,    Vietnam,349.0
May,2020,  North East Asia,7341.0
May,2020,    Mainland China,4436.0
May,2020,    Hong Kong,720.0
May,2020,    Japan,727.0
May,2020,  South Asia,1912.0
May,2020,  Middle East,271.0
May,2020,  Oceania,1114.0
May,2020,  Europe,2845.0
May,2020,    France,0.0
May,2020,    Germany,383.0
May,2020,    United Kingdom,657.0
May,2020,  North America,447.0
May,2020,  Other Regions,0.0
Apr,2020,Number Of Air Passenger Departures,17340.0
Apr,2020,  South East Asia,4801.0
Apr,2020,    Indonesia,2138.0
Apr,2020,    Malaysia,1020.0
Apr,2020,    Philippines,1309.0
Apr,2020,    Thailand,77.0
Apr,2020,    Vietnam,214.0
Apr,2020,  North East Asia,8268.0
Apr,2020,    Mainland China,3799.0
Apr,2020,    Hong Kong,820.0
Apr,2020,    Japan,1364.0
Apr,2020,  South Asia,195.0
Apr,2020,  Middle East,940.0
Apr,2020,  Oceania,507.0
Apr,2020,  Europe,2335.0
Apr,2020,    France,0.0
Apr,2020,    Germany,338.0
Apr,2020,    United Kingdom,821.0
Apr,2020,  North America,294.0
Apr,2020,  Other Regions,0.0
Mar,2020,Number Of Air Passenger Departures,791383.0
Mar,2020,  South East Asia,292339.0
Mar,2020,    Indonesia,87342.0
Mar,2020,    Malaysia,70940.0
Mar,2020,    Philippines,40562.0
Mar,2020,    Thailand,47597.0
Mar,2020,    Vietnam,24000.0
Mar,2020,  North East Asia,97914.0
Mar,2020,    Mainland China,24032.0
Mar,2020,    Hong Kong,16262.0
Mar,2020,    Japan,36469.0
Mar,2020,  South Asia,87083.0
Mar,2020,  Middle East,26314.0
Mar,2020,  Oceania,148524.0
Mar,2020,  Europe,115731.0
Mar,2020,    France,6792.0
Mar,2020,    Germany,23509.0
Mar,2020,    United Kingdom,41307.0
Mar,2020,  North America,18023.0
Mar,2020,  Other Regions,5455.0
Feb,2020,Number Of Air Passenger Departures,1718033.0
Feb,2020,  South East Asia,690707.0
Feb,2020,    Indonesia,201381.0
Feb,2020,    Malaysia,152293.0
Feb,2020,    Philippines,87293.0
Feb,2020,    Thailand,142700.0
Feb,2020,    Vietnam,63629.0
Feb,2020,  North East Asia,250249.0
Feb,2020,    Mainland China,26823.0
Feb,2020,    Hong Kong,33674.0
Feb,2020,    Japan,105323.0
Feb,2020,  South Asia,198935.0
Feb,2020,  Middle East,57256.0
Feb,2020,  Oceania,289339.0
Feb,2020,  Europe,184672.0
Feb,2020,    France,15019.0
Feb,2020,    Germany,44469.0
Feb,2020,    United Kingdom,52668.0
Feb,2020,  North America,36680.0
Feb,2020,  Other Regions,10195.0
Jan,2020,Number Of Air Passenger Departures,2893053.0
Jan,2020,  South East Asia,1187735.0
Jan,2020,    Indonesia,358964.0
Jan,2020,    Malaysia,284546.0
Jan,2020,    Philippines,123593.0
Jan,2020,    Thailand,238074.0
Jan,2020,    Vietnam,113795.0
Jan,2020,  North East Asia,698679.0
Jan,2020,    Mainland China,294729.0
Jan,2020,    Hong Kong,113761.0
Jan,2020,    Japan,141765.0
Jan,2020,  South Asia,279969.0
Jan,2020,  Middle East,82679.0
Jan,2020,  Oceania,364406.0
Jan,2020,  Europe,214209.0
Jan,2020,    France,17601.0
Jan,2020,    Germany,50224.0
Jan,2020,    United Kingdom,61282.0
Jan,2020,  North America,50077.0
Jan,2020,  Other Regions,15299.0
Dec,2019,Number Of Air Passenger Departures,3132828.0
Dec,2019,  South East Asia,1352214.0
Dec,2019,    Indonesia,357692.0
Dec,2019,    Malaysia,336701.0
Dec,2019,    Philippines,150134.0
Dec,2019,    Thailand,295093.0
Dec,2019,    Vietnam,134713.0
Dec,2019,  North East Asia,808300.0
Dec,2019,    Mainland China,325275.0
Dec,2019,    Hong Kong,136089.0
Dec,2019,    Japan,167655.0
Dec,2019,  South Asia,313760.0
Dec,2019,  Middle East,90978.0
Dec,2019,  Oceania,300426.0
Dec,2019,  Europe,207005.0
Dec,2019,    France,17489.0
Dec,2019,    Germany,47358.0
Dec,2019,    United Kingdom,60435.0
Dec,2019,  North America,45576.0
Dec,2019,  Other Regions,14569.0
Nov,2019,Number Of Air Passenger Departures,2855679.0
Nov,2019,  South East Asia,1208027.0
Nov,2019,    Indonesia,343364.0
Nov,2019,    Malaysia,276244.0
Nov,2019,    Philippines,134604.0
Nov,2019,    Thailand,267407.0
Nov,2019,    Vietnam,116564.0
Nov,2019,  North East Asia,733082.0
Nov,2019,    Mainland China,291946.0
Nov,2019,    Hong Kong,110116.0
Nov,2019,    Japan,155997.0
Nov,2019,  South Asia,285565.0
Nov,2019,  Middle East,79867.0
Nov,2019,  Oceania,291753.0
Nov,2019,  Europe,202476.0
Nov,2019,    France,17436.0
Nov,2019,    Germany,47332.0
Nov,2019,    United Kingdom,59157.0
Nov,2019,  North America,42243.0
Nov,2019,  Other Regions,12666.0
Oct,2019,Number Of Air Passenger Departures,2801262.0
Oct,2019,  South East Asia,1163071.0
Oct,2019,    Indonesia,350115.0
Oct,2019,    Malaysia,271689.0
Oct,2019,    Philippines,120937.0
Oct,2019,    Thailand,248708.0
Oct,2019,    Vietnam,108159.0
Oct,2019,  North East Asia,738593.0
Oct,2019,    Mainland China,310905.0
Oct,2019,    Hong Kong,110100.0
Oct,2019,    Japan,147486.0
Oct,2019,  South Asia,259852.0
Oct,2019,  Middle East,73099.0
Oct,2019,  Oceania,316132.0
Oct,2019,  Europe,196458.0
Oct,2019,    France,16658.0
Oct,2019,    Germany,47226.0
Oct,2019,    United Kingdom,55059.0
Oct,2019,  North America,40543.0
Oct,2019,  Other Regions,13514.0
Sep,2019,Number Of Air Passenger Departures,2682724.0
Sep,2019,  South East Asia,1121761.0
Sep,2019,    Indonesia,346750.0
Sep,2019,    Malaysia,270585.0
Sep,2019,    Philippines,113999.0
Sep,2019,    Thailand,225001.0
Sep,2019,    Vietnam,108667.0
Sep,2019,  North East Asia,668633.0
Sep,2019,    Mainland China,285457.0
Sep,2019,    Hong Kong,85842.0
Sep,2019,    Japan,146694.0
Sep,2019,  South Asia,234245.0
Sep,2019,  Middle East,81569.0
Sep,2019,  Oceania,291886.0
Sep,2019,  Europe,227980.0
Sep,2019,    France,18395.0
Sep,2019,    Germany,53875.0
Sep,2019,    United Kingdom,66340.0
Sep,2019,  North America,43214.0
Sep,2019,  Other Regions,13436.0
Aug,2019,Number Of Air Passenger Departures,2911530.0
Aug,2019,  South East Asia,1164560.0
Aug,2019,    Indonesia,350443.0
Aug,2019,    Malaysia,284628.0
Aug,2019,    Philippines,122453.0
Aug,2019,    Thailand,237681.0
Aug,2019,    Vietnam,111444.0
Aug,2019,  North East Asia,814406.0
Aug,2019,    Mainland China,369550.0
Aug,2019,    Hong Kong,129884.0
Aug,2019,    Japan,151982.0
Aug,2019,  South Asia,244304.0
Aug,2019,  Middle East,91493.0
Aug,2019,  Oceania,291482.0
Aug,2019,  Europe,243809.0
Aug,2019,    France,19512.0
Aug,2019,    Germany,56231.0
Aug,2019,    United Kingdom,73047.0
Aug,2019,  North America,47520.0
Aug,2019,  Other Regions,13956.0
Jul,2019,Number Of Air Passenger Departures,2853267.0
Jul,2019,  South East Asia,1223655.0
Jul,2019,    Indonesia,397449.0
Jul,2019,    Malaysia,280360.0
Jul,2019,    Philippines,125074.0
Jul,2019,    Thailand,239380.0
Jul,2019,    Vietnam,122929.0
Jul,2019,  North East Asia,697802.0
Jul,2019,    Mainland China,306015.0
Jul,2019,    Hong Kong,125369.0
Jul,2019,    Japan,120968.0
Jul,2019,  South Asia,237246.0
Jul,2019,  Middle East,73381.0
Jul,2019,  Oceania,327157.0
Jul,2019,  Europe,233758.0
Jul,2019,    France,18830.0
Jul,2019,    Germany,52493.0
Jul,2019,    United Kingdom,70888.0
Jul,2019,  North America,46079.0
Jul,2019,  Other Regions,14189.0
Jun,2019,Number Of Air Passenger Departures,2834087.0
Jun,2019,  South East Asia,1236436.0
Jun,2019,    Indonesia,367509.0
Jun,2019,    Malaysia,304721.0
Jun,2019,    Philippines,135884.0
Jun,2019,    Thailand,252037.0
Jun,2019,    Vietnam,117480.0
Jun,2019,  North East Asia,711041.0
Jun,2019,    Mainland China,300838.0
Jun,2019,    Hong Kong,126761.0
Jun,2019,    Japan,133398.0
Jun,2019,  South Asia,264540.0
Jun,2019,  Middle East,73618.0
Jun,2019,  Oceania,267164.0
Jun,2019,  Europe,226331.0
Jun,2019,    France,18964.0
Jun,2019,    Germany,51304.0
Jun,2019,    United Kingdom,67287.0
Jun,2019,  North America,42877.0
Jun,2019,  Other Regions,12080.0
May,2019,Number Of Air Passenger Departures,2691345.0
May,2019,  South East Asia,1107168.0
May,2019,    Indonesia,309849.0
May,2019,    Malaysia,261169.0
May,2019,    Philippines,144051.0
May,2019,    Thailand,229736.0
May,2019,    Vietnam,105041.0
May,2019,  North East Asia,722746.0
May,2019,    Mainland China,308650.0
May,2019,    Hong Kong,123936.0
May,2019,    Japan,141874.0
May,2019,  South Asia,257576.0
May,2019,  Middle East,59978.0
May,2019,  Oceania,264324.0
May,2019,  Europe,226574.0
May,2019,    France,19051.0
May,2019,    Germany,52344.0
May,2019,    United Kingdom,67083.0
May,2019,  North America,40362.0
May,2019,  Other Regions,12617.0
Apr,2019,Number Of Air Passenger Departures,2700598.0
Apr,2019,  South East Asia,1153741.0
Apr,2019,    Indonesia,331993.0
Apr,2019,    Malaysia,270952.0
Apr,2019,    Philippines,136833.0
Apr,2019,    Thailand,246906.0
Apr,2019,    Vietnam,101753.0
Apr,2019,  North East Asia,682529.0
Apr,2019,    Mainland China,288191.0
Apr,2019,    Hong Kong,127029.0
Apr,2019,    Japan,120571.0
Apr,2019,  South Asia,233224.0
Apr,2019,  Middle East,75079.0
Apr,2019,  Oceania,279261.0
Apr,2019,  Europe,226534.0
Apr,2019,    France,18456.0
